Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\SpatialStageViewModel.cs,366,16,T:System.Uri,,,,,"var response = await _backendClient.SendRequestAsync<object, SpatialPreviewResponse>(                      $""/api/spatial-audio/preview?audio_id={Uri.EscapeDataString(SelectedAudioId)}&x={PositionX}&y={PositionY}&z={PositionZ}&distance={Distance}"",                      null,                      System.Net.Http.HttpMethod.Post,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\SpatialStageViewModel.cs,283,16,T:System.Uri,,,,,"await _backendClient.SendRequestAsync<object, object>(                      $""/api/spatial-audio/configs/{Uri.EscapeDataString(SelectedConfig.ConfigId)}"",                      null,                      System.Net.Http.HttpMethod.Delete,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\SpatialStageViewModel.cs,240,16,T:System.Uri,,,,,"var config = await _backendClient.SendRequestAsync<object, SpatialConfig>(                      $""/api/spatial-audio/configs/{Uri.EscapeDataString(SelectedConfig.ConfigId)}"",                      request,                      System.Net.Http.HttpMethod.Put,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\TextSpeechEditorViewModel.cs,497,16,T:System.Uri,,,,,"var response = await _backendClient.SendRequestAsync<object, SynthesisResponse>(                      $""/api/edit/sessions/{Uri.EscapeDataString(SelectedSession.SessionId)}/synthesize"",                      request,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\TextSpeechEditorViewModel.cs,340,16,T:System.Uri,,,,,"await _backendClient.SendRequestAsync<object, object>(                      $""/api/edit/sessions/{Uri.EscapeDataString(SelectedSession.SessionId)}"",                      null,                      System.Net.Http.HttpMethod.Delete,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\TextSpeechEditorViewModel.cs,296,16,T:System.Uri,,,,,"var session = await _backendClient.SendRequestAsync<object, EditorSession>(                      $""/api/edit/sessions/{Uri.EscapeDataString(SelectedSession.SessionId)}"",                      request,                      System.Net.Http.HttpMethod.Put,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\DeepfakeCreatorViewModel.cs,448,16,T:System.Net.Http.HttpContent,,,,,var responseJson = await response.Content.ReadAsStringAsync();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\DeepfakeCreatorViewModel.cs,404,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,httpClient.Timeout = TimeSpan.FromMinutes(30);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\DeepfakeCreatorViewModel.cs,403,12,T:System.Uri,,,,,httpClient.BaseAddress = new Uri(baseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\DeepfakeCreatorViewModel.cs,403,12,M:System.Uri.#ctor(System.String),,,,,httpClient.BaseAddress = new Uri(baseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\DeepfakeCreatorViewModel.cs,403,12,T:System.Uri,,,,,httpClient.BaseAddress = new Uri(baseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\DeepfakeCreatorViewModel.cs,371,16,T:System.Uri,,,,,"await _backendClient.SendRequestAsync<object, object>(                     $""/api/deepfake-creator/jobs/{Uri.EscapeDataString(SelectedJob.JobId)}"",                     null,                     System.Net.Http.HttpMethod.Delete                 );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\EmbeddingExplorerViewModel.cs,391,16,T:System.Uri,,,,,"var visualizations = await _backendClient.SendRequestAsync<object, EmbeddingVisualization[]>(                     $""/api/embedding-explorer/visualize?method={Uri.EscapeDataString(VisualizationMethod)}&dimensions={VisualizationDimensions}"",                     embeddingIds,                     System.Net.Http.HttpMethod.Post,                     cancellationToken                 );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\EmbeddingExplorerViewModel.cs,307,16,T:System.Uri,,,,,"await _backendClient.SendRequestAsync<object, object>(                     $""/api/embedding-explorer/embeddings/{Uri.EscapeDataString(SelectedEmbedding1.EmbeddingId)}"",                     null,                     System.Net.Http.HttpMethod.Delete,                     cancellationToken                 );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\AudioAnalysisViewModel.cs,219,16,T:System.Uri,,,,,"var response = await _backendClient.SendRequestAsync<object, AudioComparisonResponse>(                      $""/api/audio-analysis/{Uri.EscapeDataString(SelectedAudioId)}/compare?reference_audio_id={Uri.EscapeDataString(ReferenceAudioId)}"",                      null,                      System.Net.Http.HttpMethod.Get,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\AudioAnalysisViewModel.cs,219,16,T:System.Uri,,,,,"var response = await _backendClient.SendRequestAsync<object, AudioComparisonResponse>(                      $""/api/audio-analysis/{Uri.EscapeDataString(SelectedAudioId)}/compare?reference_audio_id={Uri.EscapeDataString(ReferenceAudioId)}"",                      null,                      System.Net.Http.HttpMethod.Get,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\AudioAnalysisViewModel.cs,173,16,T:System.Uri,,,,,"var response = await _backendClient.SendRequestAsync<object, AudioAnalysisQueueResponse>(                      $""/api/audio-analysis/{Uri.EscapeDataString(SelectedAudioId)}/analyze"",                      null,                      System.Net.Http.HttpMethod.Post,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\AudioAnalysisViewModel.cs,122,16,T:System.Uri,,,,,"var url = $""/api/audio-analysis/{Uri.EscapeDataString(SelectedAudioId)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\AudioAnalysisViewModel.cs,116,16,T:System.Uri,,,,,"var queryString = string.Join(""&"",                      queryParams.AllKeys.SelectMany(key =>                          queryParams.GetValues(key)?.Select(value => $""{key}={Uri.EscapeDataString(value)}"") ?? Array.Empty<string>()                      )                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\MCPDashboardViewModel.cs,505,16,T:System.Uri,,,,,"var operations = await _backendClient.SendRequestAsync<object, MCPOperation[]>(                      $""/api/mcp-dashboard/servers/{Uri.EscapeDataString(SelectedServer.ServerId)}/operations"",                      null,                      System.Net.Http.HttpMethod.Get,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\MCPDashboardViewModel.cs,465,16,T:System.Uri,,,,,"await _backendClient.SendRequestAsync<object, object>(                      $""/api/mcp-dashboard/servers/{Uri.EscapeDataString(SelectedServer.ServerId)}"",                      null,                      System.Net.Http.HttpMethod.Delete,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\MCPDashboardViewModel.cs,419,16,T:System.Uri,,,,,"var server = await _backendClient.SendRequestAsync<object, MCPServer>(                      $""/api/mcp-dashboard/servers/{Uri.EscapeDataString(SelectedServer.ServerId)}/disconnect"",                      null,                      System.Net.Http.HttpMethod.Post,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\MCPDashboardViewModel.cs,373,16,T:System.Uri,,,,,"var server = await _backendClient.SendRequestAsync<object, MCPServer>(                      $""/api/mcp-dashboard/servers/{Uri.EscapeDataString(SelectedServer.ServerId)}/connect"",                      null,                      System.Net.Http.HttpMethod.Post,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\MCPDashboardViewModel.cs,329,16,T:System.Uri,,,,,"var server = await _backendClient.SendRequestAsync<MCPServerUpdateRequest, MCPServer>(                      $""/api/mcp-dashboard/servers/{Uri.EscapeDataString(SelectedServer.ServerId)}"",                      request,                      System.Net.Http.HttpMethod.Put,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\RealTimeAudioVisualizerViewModel.cs,186,16,T:System.Uri,,,,,"await _backendClient.SendRequestAsync<object, object>(                      $""/api/realtime-visualizer/{Uri.EscapeDataString(SessionId)}"",                      null,                      System.Net.Http.HttpMethod.Delete,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\RealTimeAudioVisualizerViewModel.cs,149,16,T:System.Uri,,,,,"await _backendClient.SendRequestAsync<object, object>(                      $""/api/realtime-visualizer/{Uri.EscapeDataString(SessionId)}/stop"",                      null,                      System.Net.Http.HttpMethod.Post,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\SSMLControlViewModel.cs,202,16,T:System.Uri,,,,,"var queryString = string.Join(""&"",                     queryParams.AllKeys.SelectMany(key =>                         queryParams.GetValues(key)?.Select(value => $""{key}={Uri.EscapeDataString(value)}"") ?? Array.Empty<string>()                     )                 );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\SpectrogramViewModel.cs,260,16,T:System.Uri,,,,,"var response = await _backendClient.SendRequestAsync<object, SpectrogramExportResponse>(                      $""/api/spectrogram/export/{Uri.EscapeDataString(SelectedAudioId)}?format=png&width=1920&height=1080"",                      null,                      System.Net.Http.HttpMethod.Get,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\SpectrogramViewModel.cs,218,16,T:System.Uri,,,,,"await _backendClient.SendRequestAsync<object, object>(                      $""/api/spectrogram/config/{Uri.EscapeDataString(SelectedAudioId)}"",                      config,                      System.Net.Http.HttpMethod.Put,                      cancellationToken                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\SpectrogramViewModel.cs,149,16,T:System.Uri,,,,,"var url = $""/api/spectrogram/data/{Uri.EscapeDataString(SelectedAudioId)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\ViewModels\SpectrogramViewModel.cs,143,16,T:System.Uri,,,,,"var queryString = string.Join(""&"",                      queryParams.AllKeys.SelectMany(key =>                          queryParams.GetValues(key)?.Select(value => $""{key}={Uri.EscapeDataString(value)}"") ?? Array.Empty<string>()                      )                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\Stores\SystemStore.cs,49,16,T:System.Uri,,,,,"BackendUrl = client.BaseAddress?.ToString() ?? ""http://localhost:8000"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\Stores\SystemStore.cs,49,16,T:System.Uri,,,,,"BackendUrl = client.BaseAddress?.ToString() ?? ""http://localhost:8000"";"
